PUBID,COMSTOCKBLDGTYPE,SQFT,FINALWT,FINALWT_SQFT,CENDIV,PUBCLIM,cstock_sys_type,primary_htg_fuel,secondary_htg_fuel,pct_heated,pct_cooled,main_htg_eq,main_clg_eq,chiller_type,chiller_pct,district_cw?,district_cw_pct,boiler?,pct_boiler,furnace?,pct_furnace,hp_rtu?,hp_zone?,hp_type,pct_hp,fcu?,ptac?,res_furn?,res_ac?,unit_heater?,baseboard_htg?,evap_cooling?,pct_evap_cool,has_vav?,doas?,has_psz?,frac_en_fuel,frac_htg_en_fuel
1292,small_office,1900,1879.456006,3570966.412,West South Central,Hot-dry/Mixed-dry/Hot-humid,none,none,none,999,100,imputed,Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.44925939343656085,
1293,large_office,305000,52.14623376,15904601.3,Middle Atlantic,Very cold/Cold,DOAS with fan coil chiller with boiler,Natural_Gas,none,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,100,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.19914072000643457,1
1295,small_office,6900,519.5023256,3584566.046,Mountain,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with gas coil,Natural_Gas,none,100,100,Packaged central unit (roof mounted),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.3316469336722711,1
1297,small_office,5500,1892.456272,10408509.49,South Atlantic,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with electric coil,Electricity,none,75,75,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0,0
1298,hospital,700000,6.631861824,4642303.277079999,Pacific,Hot-dry/Mixed-dry/Hot-humid,VAV district chilled water with district hot water reheat,District_Heating,none,100,100,District steam or hot water piped in from outside the building,District chilled water piped in from outside the building,none,999,TRUE,100,FALSE,999,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.22146996533369392,
1299,secondary_school,460000,17.17588638,7900907.736180001,South Atlantic,Mixed-humid,VAV chiller with gas boiler reheat,Natural_Gas,Electricity,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,100,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.32600747308342015,0.9854131178724667
1301,warehouse,84000,105.8355215,8890183.809,Mountain,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,Electricity,8,8,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.5536786027924098,0.9880801200646502
1302,strip_mall,14000,48.84104442,683774.6219,South Atlantic,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with electric coil,Electricity,none,100,100,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.6045808127553237,0
1303,hospital,1400000,3.979117095,5570763.932,East North Central,Withheld to protect confidentiality,VAV chiller with gas boiler reheat,Natural_Gas,Fuel_Oil,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),water-cooled,5,FALSE,999,TRUE,5,FALSE,999,FALSE,FALSE,none,999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,TRUE,TRUE,0.5590325261995197,1
1304,retail,31000,1867.057067,57878769.064600006,South Atlantic,Mixed-humid,none,Electricity,none,100,50,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
1305,small_office,4250,1868.403437,7940714.607249999,West South Central,Mixed-humid,PSZ-AC with electric coil,Electricity,none,100,75,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0,0
1307,outpatient,50000,308.205725,15410286.249999998,West North Central,Mixed-humid,none,Electricity,Natural_Gas,100,100,"Furnaces that heat air directly, without using steam or hot water",imputed,none,999,FALSE,999,FALSE,999,TRUE,50,FALSE,FALSE,PTHP,25,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,999,FALSE,FALSE,FALSE,0.2249542827166607,0.3074798252574871
1308,strip_mall,48500,1390.874001,67457389.03,Pacific,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with gas coil,Natural_Gas,Natural_Gas,80,85,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.5397438699898423,0.9893993790025228
1309,warehouse,3700,1461.857062,5408871.128,West North Central,Very cold/Cold,Gas unit heaters,Natural_Gas,Electricity,90,999,Individual space heaters (other than heat pumps),imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.47634771548772137,0.7499037350789373
1310,retail,10750,1117.742122,12015727.81,South Atlantic,Mixed-humid,PSZ-AC with electric coil,Electricity,none,50,50,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0,0
1311,primary_school,35000,360.2180697,12607632.44,South Atlantic,Hot-dry/Mixed-dry/Hot-humid,VAV district chilled water with PFP boxes,Electricity,none,100,100,Packaged central unit (roof mounted),District chilled water piped in from outside the building,none,999,TRUE,100,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0,0
1312,warehouse,255000,62.96333199,16055649.656684998,Mountain,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,Electricity,100,2,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,TRUE,TRUE,0.6909657122933568,0.9717647758801371
1313,retail,1300,1851.66972,2407170.636,Middle Atlantic,Mixed-humid,Residential forced air furnace,Natural_Gas,Electricity,60,999,Individual space heaters (other than heat pumps),imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.7556144288325696,0.9905306995244789
1314,full_service_restaurant,5700,772.4311879,4402857.771,West South Central,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with gas coil,Natural_Gas,none,90,90,Packaged central unit (roof mounted),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.7341180650184154,1
1315,outpatient,900000,9.09291922,8183627.298,West South Central,Hot-dry/Mixed-dry/Hot-humid,VAV district chilled water with district hot water reheat,District_Heating,Electricity,100,100,District steam or hot water piped in from outside the building,District chilled water piped in from outside the building,none,999,TRUE,100,FALSE,999,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.035333630673797134,0
1316,hospital,490000,19.61827087,9612952.725,East North Central,Mixed-humid,VAV chiller with PFP boxes,Electricity,none,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Packaged air conditioning units (other than heat pumps),water-cooled,30,FALSE,999,TRUE,75,FALSE,999,TRUE,FALSE,WSHP,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0.015480596204355644,0
1317,outpatient,3900,129.5170531,505116.507,Mountain,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,Electricity,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.5153941782497719,0.9605539958635111
1318,warehouse,18250,1828.052347,33361955.33,Pacific,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with electric coil,Electricity,none,10,10,Individual space heaters (other than heat pumps),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0,0
1320,primary_school,90000,227.7915919,20501243.27,South Atlantic,Mixed-humid,PSZ-HP,Electricity,none,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,TRUE,FALSE,PTHP,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0,0
1324,full_service_restaurant,4250,887.4418834,3771628.005,Pacific,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with electric coil,Electricity,none,100,100,Packaged central unit (roof mounted),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0,0
1325,outpatient,4900,1879.456006,9209334.43,East South Central,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with gas coil,Natural_Gas,Electricity,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.2860937559554001,0.9600333671228248
1326,large_hotel,65000,239.3853819,15560049.82,South Atlantic,Mixed-humid,PTAC with electric coil,Electricity,Natural_Gas,100,100,Individual space heaters (other than heat pumps),Individual room air conditioners (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.39497759328596016,0.42650177691161295
1328,full_service_restaurant,5200,668.1222217,3474235.553,Pacific,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,none,100,80,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,FALSE,TRUE,0.6107600655561994,1
1330,small_office,2750,1162.262962,3196223.146,South Atlantic,Hot-dry/Mixed-dry/Hot-humid,none,none,none,999,100,imputed,Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0,
1331,warehouse,100000,157.1118488,15711184.88,South Atlantic,Mixed-humid,PVAV with gas heat with electric reheat,Natural_Gas,Electricity,100,35,Individual space heaters (other than heat pumps),Heat pumps for cooling,none,999,FALSE,999,TRUE,35,FALSE,999,FALSE,TRUE,ASHP,35,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.2888192798965466,0.8535953050567466
1333,retail,2500,1484.515047,3711287.618,West North Central,Mixed-humid,Residential AC with residential forced air furnace,Propane,Electricity,100,100,"Furnaces that heat air directly, without using steam or hot water",Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,TRUE,100,FALSE,FALSE,none,999,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
1335,strip_mall,9100,1868.403437,17002471.28,New England,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,none,80,80,imputed,imputed,none,999,FALSE,999,TRUE,25,TRUE,25,FALSE,FALSE,none,999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.33263963087587245,1
1336,outpatient,61000,155.1586302,9464676.442,Mountain,Very cold/Cold,VAV air-cooled chiller with gas boiler reheat,Natural_Gas,none,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,air-cooled,100,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.8004829780201349,1
1338,primary_school,17000,360.2180697,6123707.184,South Atlantic,Hot-dry/Mixed-dry/Hot-humid,none,none,none,999,100,imputed,Packaged air conditioning units (other than heat pumps),none,999,TRUE,5,FALSE,999,FALSE,999,FALSE,FALSE,none,999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0,
1339,quick_service_restaurant,5200,789.9365928,4107670.282,Mountain,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with electric coil,Electricity,none,50,60,Packaged central unit (roof mounted),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,TRUE,TRUE,0,0
1341,primary_school,24750,751.7265449,18605231.99,East North Central,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,none,100,100,Packaged central unit (roof mounted),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.3794105705903637,1
1342,large_hotel,1400000,15.9456238,22323873.31,South Atlantic,Withheld to protect confidentiality,DOAS with fan coil chiller with baseboard electric,Electricity,Natural_Gas,100,100,Individual space heaters (other than heat pumps),Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,100,FALSE,999,TRUE,5,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,999,FALSE,TRUE,FALSE,0.2697167409356403,0.3702699504332139
1343,small_office,3050,336.401973,1026026.018,Pacific,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with gas coil,Natural_Gas,Electricity,90,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.35711861722585464,0.9814372389611729
1344,medium_office,65000,73.69771674,4790351.588,New England,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,Electricity,100,100,Packaged central unit (roof mounted),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,TRUE,TRUE,0.6270935350167385,0.9652904171241681
1345,retail,7400,1879.456006,13907974.45,East North Central,Very cold/Cold,PSZ-AC with electric coil,Electricity,none,50,80,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.026703099280803215,0
1347,warehouse,2900,3231.289544,9370739.678,Mountain,Very cold/Cold,none,none,none,999,999,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,
1348,large_office,225000,25.3225766,5697579.734,Middle Atlantic,Very cold/Cold,PVAV with gas heat with electric reheat,Natural_Gas,Electricity,85,85,Packaged central unit (roof mounted),Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,100,FALSE,999,TRUE,6,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0.49421632595913056,0.9860372973908513
1349,small_office,5000,1879.456006,9397280.031,East North Central,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,none,100,100,"Furnaces that heat air directly, without using steam or hot water",Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,TRUE,100,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.03287981,1
1350,warehouse,2750,3862.691985,10622402.96,West South Central,Hot-dry/Mixed-dry/Hot-humid,none,none,none,999,999,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,
1352,medium_office,138000,163.090294,22506460.57,Pacific,Marine,none,Natural_Gas,none,100,100,"Furnaces that heat air directly, without using steam or hot water",imputed,none,999,FALSE,999,FALSE,999,TRUE,100,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.17893193105732283,1
1354,small_office,4150,751.7265449,3119665.161,South Atlantic,Mixed-humid,Residential AC with residential forced air furnace,Natural_Gas,none,100,100,"Furnaces that heat air directly, without using steam or hot water",Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,TRUE,100,FALSE,FALSE,none,999,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.3805753280409171,1
1355,strip_mall,44000,114.3562787,5031676.261,East North Central,Very cold/Cold,PVAV with gas heat with electric reheat,Natural_Gas,Electricity,100,100,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0.47762153177382555,0.9638605108851684
1356,strip_mall,79000,48.84104442,3858442.509,South Atlantic,Mixed-humid,PSZ-AC with gas coil,Natural_Gas,Electricity,100,92,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,FALSE,TRUE,0.27973641452302606,0.9423826601369507
1359,large_office,150000,53.72437273,8058655.909,New England,Very cold/Cold,PSZ-AC with electric coil,Electricity,none,100,100,Individual space heaters (other than heat pumps),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,999,FALSE,FALSE,TRUE,0,0
1360,warehouse,600000,25.3225766,15193545.96,Middle Atlantic,Mixed-humid,PSZ-AC with gas coil,Natural_Gas,none,100,30,Individual space heaters (other than heat pumps),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.8582177093012896,1
1361,large_office,800000,10.85582942,8684663.533,South Atlantic,Mixed-humid,VAV chiller with PFP boxes,Electricity,none,69,70,Packaged central unit (roof mounted),Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,100,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0.12183614590868598,0
1362,small_office,2400,1807.462867,4337910.8798400005,East North Central,Very cold/Cold,PTHP,Electricity,none,100,100,Heat pumps (other than components of a packaged unit),Heat pumps for cooling,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,TRUE,ASHP,100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
